0,1,2,3,4,5,6,7,8,9,10,11,12,13
1349,83,married,primary,no,425,no,no,telephone,883,1,140,1,failure,1
1350,55,divorced,primary,no,2923,yes,no,unknown,104,2,-1,0,unknown,0
1351,43,divorced,tertiary,no,99,no,no,cellular,24,3,-1,0,unknown,0
1352,23,single,secondary,no,1021,no,no,telephone,79,9,-1,0,unknown,0
1353,44,married,tertiary,no,1146,no,no,cellular,178,2,-1,0,unknown,0
1354,58,married,primary,no,781,yes,no,cellular,74,2,-1,0,unknown,0
1355,29,single,secondary,no,1448,no,no,cellular,217,1,184,7,other,0
1356,30,single,tertiary,no,604,no,yes,cellular,475,1,-1,0,unknown,0
1357,29,single,secondary,no,-194,yes,no,cellular,127,1,-1,0,unknown,0
1358,41,married,secondary,no,0,no,no,cellular,101,1,-1,0,unknown,0
1359,35,married,primary,no,0,yes,no,cellular,340,3,-1,0,unknown,0
1360,31,single,secondary,no,1014,yes,no,cellular,158,4,-1,0,unknown,0
1361,27,single,tertiary,no,73,no,no,cellular,242,1,-1,0,unknown,0
1362,47,married,secondary,no,2597,yes,no,unknown,323,1,-1,0,unknown,0
1363,53,married,tertiary,no,2627,yes,yes,unknown,18,30,-1,0,unknown,0
1364,34,married,tertiary,no,1906,yes,no,cellular,68,3,-1,0,unknown,0
1365,34,married,primary,no,-319,yes,yes,cellular,134,4,-1,0,unknown,0
1366,36,married,tertiary,no,-296,yes,no,cellular,113,3,-1,0,unknown,0
1367,40,married,secondary,no,169,yes,no,cellular,43,4,-1,0,unknown,0
1368,37,single,tertiary,no,556,no,no,unknown,200,2,-1,0,unknown,0
1369,65,divorced,unknown,no,300,no,no,cellular,245,2,-1,0,unknown,0
1370,53,divorced,secondary,no,751,yes,no,unknown,343,4,-1,0,unknown,0
1371,28,single,secondary,no,126,no,no,cellular,229,1,-1,0,unknown,0
1372,33,divorced,tertiary,no,-386,yes,no,unknown,530,1,-1,0,unknown,0
1373,56,married,primary,no,379,no,no,cellular,58,5,-1,0,unknown,0
1374,45,married,secondary,no,706,no,no,cellular,78,2,176,1,success,0
1375,39,married,secondary,no,9121,no,no,unknown,147,1,-1,0,unknown,0
1376,28,single,tertiary,no,1466,yes,no,cellular,40,1,-1,0,unknown,0
1377,36,married,primary,no,0,yes,no,cellular,618,2,-1,0,unknown,0
1378,41,married,primary,no,951,yes,no,cellular,23,4,-1,0,unknown,0
1379,46,married,secondary,no,368,no,no,cellular,293,1,90,4,other,1
1380,41,married,secondary,no,121,yes,no,cellular,16,6,176,5,other,0
1381,59,married,secondary,no,204,no,no,cellular,286,2,-1,0,unknown,0
1382,24,married,secondary,no,299,yes,no,cellular,209,1,321,1,failure,0
1383,34,married,tertiary,no,4170,yes,no,unknown,935,1,-1,0,unknown,0
1384,40,married,primary,no,-335,yes,no,unknown,260,1,-1,0,unknown,0
1385,42,married,secondary,no,3165,yes,no,unknown,298,4,-1,0,unknown,0
1386,50,married,secondary,no,254,yes,no,cellular,397,2,337,1,failure,0
1387,25,single,tertiary,no,553,yes,no,cellular,113,4,479,1,failure,0
1388,51,divorced,secondary,no,518,yes,no,telephone,76,1,-1,0,unknown,0
1389,50,married,tertiary,no,85,no,yes,cellular,141,1,-1,0,unknown,0
1390,37,married,unknown,no,603,yes,no,unknown,773,2,-1,0,unknown,0
1391,21,single,secondary,no,361,no,no,telephone,329,1,95,1,other,0
1392,52,married,secondary,no,-98,yes,no,unknown,423,1,-1,0,unknown,0
1393,55,married,primary,no,4424,no,no,cellular,67,4,-1,0,unknown,0
1394,26,single,secondary,no,2610,yes,yes,unknown,626,1,-1,0,unknown,0
1395,38,married,tertiary,no,3234,no,no,cellular,578,2,-1,0,unknown,1
1396,32,married,secondary,no,687,yes,no,unknown,61,1,-1,0,unknown,0
1397,31,married,secondary,no,631,yes,no,unknown,248,4,-1,0,unknown,0
1398,34,single,secondary,no,341,no,yes,cellular,136,1,262,3,failure,0
1399,33,single,tertiary,no,316,no,no,cellular,126,3,-1,0,unknown,0
1400,35,married,secondary,no,2,no,no,telephone,653,3,-1,0,unknown,0
1401,44,married,unknown,no,415,yes,no,telephone,7,7,-1,0,unknown,0
1402,48,divorced,tertiary,no,507,yes,no,cellular,528,1,-1,0,unknown,0
1403,29,married,secondary,no,912,yes,no,cellular,785,1,-1,0,unknown,0
1404,50,married,tertiary,no,0,no,no,cellular,243,5,-1,0,unknown,0
1405,37,married,primary,no,37,yes,no,cellular,24,2,362,1,other,0
1406,44,single,secondary,no,2524,no,no,unknown,82,1,-1,0,unknown,0
1407,36,single,tertiary,no,9019,yes,no,unknown,952,3,-1,0,unknown,0
1408,49,divorced,unknown,no,39,yes,no,cellular,27,5,-1,0,unknown,0
1409,31,married,secondary,no,0,yes,no,unknown,143,1,-1,0,unknown,0
1410,49,divorced,secondary,no,265,yes,no,unknown,274,6,-1,0,unknown,0
1411,35,single,secondary,no,0,yes,no,cellular,1174,1,345,4,other,1
1412,57,divorced,unknown,no,4012,no,no,cellular,915,1,-1,0,unknown,0
1413,42,married,primary,no,1520,yes,no,cellular,115,1,-1,0,unknown,0
1414,36,divorced,secondary,no,-140,yes,no,unknown,222,2,-1,0,unknown,0
1415,75,divorced,primary,no,852,no,no,cellular,341,1,-1,0,unknown,0
1416,38,single,secondary,no,578,yes,no,unknown,112,2,-1,0,unknown,0
1417,40,married,primary,yes,0,yes,no,unknown,64,2,-1,0,unknown,0
1418,38,single,secondary,no,2253,yes,no,cellular,937,3,-1,0,unknown,1
1419,34,single,tertiary,no,1171,yes,no,cellular,129,1,-1,0,unknown,0
1420,29,single,tertiary,no,452,yes,no,cellular,59,1,-1,0,unknown,0
1421,28,married,secondary,no,-97,yes,no,cellular,79,1,225,2,success,0
1422,79,married,secondary,no,4738,no,no,telephone,151,5,-1,0,unknown,0
1423,51,divorced,secondary,no,467,yes,no,unknown,83,1,-1,0,unknown,0
1424,32,single,tertiary,no,0,no,no,cellular,101,5,3,6,other,0
1425,36,married,tertiary,no,495,no,no,cellular,157,3,97,2,success,1
1426,38,married,secondary,no,157,no,yes,cellular,57,11,366,1,other,0
1427,49,married,secondary,no,358,yes,yes,unknown,176,3,-1,0,unknown,0
1428,42,married,secondary,no,292,yes,no,cellular,222,3,-1,0,unknown,0
1429,43,married,primary,no,7343,yes,no,unknown,217,4,-1,0,unknown,0
1430,34,married,secondary,no,-563,yes,no,unknown,252,1,-1,0,unknown,0
1431,59,single,secondary,no,351,yes,no,unknown,1063,5,-1,0,unknown,1
1432,35,married,primary,no,365,no,no,cellular,41,2,-1,0,unknown,0
1433,33,single,secondary,no,13494,yes,no,unknown,27,25,-1,0,unknown,0
1434,34,single,secondary,no,846,yes,no,cellular,758,2,-1,0,unknown,0
1435,64,married,secondary,no,1574,no,no,telephone,301,3,-1,0,unknown,1
1436,34,married,tertiary,no,-28,yes,no,cellular,574,1,-1,0,unknown,0
1437,77,married,tertiary,no,0,no,no,cellular,847,1,60,1,success,1
1438,57,married,primary,no,2927,no,yes,telephone,78,5,-1,0,unknown,0
1439,30,married,secondary,no,501,yes,yes,unknown,514,1,-1,0,unknown,0
1440,56,divorced,primary,yes,1238,no,no,unknown,1558,1,-1,0,unknown,1
1441,49,married,unknown,no,301,no,no,cellular,789,2,-1,0,unknown,0
1442,73,married,primary,no,1388,no,no,cellular,146,3,190,3,success,0
1443,39,single,secondary,no,102,yes,no,cellular,272,2,-1,0,unknown,0
1444,57,divorced,primary,no,13,yes,no,cellular,323,2,368,2,failure,0
1445,32,married,secondary,no,413,yes,no,cellular,712,2,-1,0,unknown,0
1446,32,single,tertiary,no,4665,yes,no,unknown,860,2,-1,0,unknown,1
1447,45,married,secondary,no,638,yes,no,cellular,75,9,-1,0,unknown,0
1448,32,married,secondary,no,101,yes,no,unknown,191,4,-1,0,unknown,0
1449,31,married,tertiary,no,1224,yes,yes,cellular,1441,2,-1,0,unknown,1
1450,49,married,secondary,no,1103,no,no,cellular,428,2,-1,0,unknown,0
1451,29,married,secondary,no,3748,no,no,cellular,322,3,-1,0,unknown,0
1452,55,married,secondary,no,955,yes,no,cellular,104,1,-1,0,unknown,0
1453,30,married,secondary,no,518,yes,no,cellular,127,1,-1,0,unknown,0
1454,45,single,primary,no,1893,yes,no,unknown,1259,6,-1,0,unknown,1
1455,39,married,tertiary,no,14,no,no,cellular,114,2,-1,0,unknown,0
1456,36,married,secondary,no,-423,yes,yes,unknown,106,1,-1,0,unknown,0
1457,33,married,tertiary,no,3696,no,no,cellular,305,1,182,3,failure,0
1458,36,married,tertiary,no,2987,yes,no,cellular,307,1,-1,0,unknown,1
1459,31,single,secondary,no,433,no,no,cellular,1504,2,-1,0,unknown,0
1460,36,married,unknown,no,756,no,no,cellular,396,3,-1,0,unknown,0
1461,38,single,tertiary,no,0,yes,no,cellular,71,1,-1,0,unknown,0
1462,33,married,secondary,no,2727,no,no,cellular,205,3,-1,0,unknown,0
1463,40,married,secondary,no,93,yes,no,unknown,134,2,-1,0,unknown,0
1464,31,married,secondary,no,1766,no,yes,cellular,166,2,-1,0,unknown,1
1465,39,married,secondary,no,124,yes,no,cellular,81,5,-1,0,unknown,0
1466,33,married,tertiary,no,69,no,yes,cellular,77,2,-1,0,unknown,0
1467,53,divorced,secondary,no,0,no,no,cellular,80,2,-1,0,unknown,1
1468,38,married,tertiary,no,0,yes,no,cellular,537,5,303,2,failure,0
1469,59,married,secondary,no,259,no,no,cellular,415,1,89,1,success,1
1470,55,married,primary,no,4103,no,no,cellular,291,1,-1,0,unknown,0
1471,38,single,tertiary,no,744,yes,no,cellular,283,1,288,12,other,0
1472,48,married,secondary,no,116,yes,no,telephone,70,4,-1,0,unknown,0
1473,53,married,secondary,no,70,yes,no,unknown,611,2,-1,0,unknown,0
1474,44,divorced,secondary,no,432,no,no,cellular,132,3,-1,0,unknown,0
1475,57,married,tertiary,no,1172,no,no,unknown,26,1,-1,0,unknown,0
1476,29,single,secondary,no,9,yes,no,cellular,262,3,-1,0,unknown,0
1477,31,married,secondary,no,428,yes,no,unknown,272,1,-1,0,unknown,0
1478,35,single,tertiary,no,7546,yes,no,cellular,137,1,122,3,failure,0
1479,31,married,primary,no,620,no,no,cellular,95,1,-1,0,unknown,0
1480,35,married,tertiary,no,8647,no,no,cellular,140,2,-1,0,unknown,0
1481,40,single,secondary,no,192,yes,no,unknown,71,11,-1,0,unknown,0
1482,39,married,secondary,no,0,yes,no,cellular,502,1,7,2,failure,0
1483,43,single,tertiary,no,27733,yes,no,unknown,164,7,-1,0,unknown,0
1484,44,married,primary,no,276,yes,yes,unknown,219,1,-1,0,unknown,0
1485,29,single,secondary,no,113,no,no,cellular,328,2,183,4,success,1
1486,40,married,secondary,no,782,yes,no,unknown,224,2,-1,0,unknown,0
1487,33,married,primary,no,82,yes,no,cellular,63,2,-1,0,unknown,0
1488,46,married,tertiary,no,1008,no,no,cellular,24,13,-1,0,unknown,0
1489,27,single,tertiary,no,6421,no,no,telephone,147,4,-1,0,unknown,0
1490,26,single,secondary,no,443,no,no,cellular,84,3,-1,0,unknown,0
1491,41,married,secondary,no,351,yes,no,cellular,175,1,-1,0,unknown,0
1492,34,married,tertiary,no,5060,yes,no,cellular,12,21,-1,0,unknown,0
1493,39,single,tertiary,no,-41,no,yes,cellular,40,15,-1,0,unknown,0
1494,27,single,secondary,no,-124,no,no,cellular,217,1,-1,0,unknown,0
1495,31,married,secondary,no,79,yes,yes,cellular,235,11,-1,0,unknown,0
1496,44,single,secondary,no,3945,no,no,cellular,255,1,-1,0,unknown,0
1497,55,married,tertiary,no,197,no,yes,cellular,256,1,-1,0,unknown,0
1498,51,divorced,primary,no,837,no,no,telephone,41,2,-1,0,unknown,0
1499,50,married,tertiary,no,-94,no,yes,unknown,75,1,-1,0,unknown,0
1500,30,married,secondary,no,1743,yes,no,cellular,192,4,-1,0,unknown,0
1501,46,married,secondary,no,57,no,no,unknown,796,1,-1,0,unknown,1
1502,49,married,secondary,no,635,no,no,cellular,220,3,-1,0,unknown,0
1503,56,married,secondary,no,-113,yes,yes,cellular,614,2,-1,0,unknown,0
1504,47,divorced,secondary,no,225,no,no,cellular,1126,4,-1,0,unknown,1
1505,30,married,secondary,no,124,no,no,telephone,161,2,-1,0,unknown,0
1506,36,single,secondary,no,475,no,no,cellular,141,3,-1,0,unknown,0
1507,40,married,tertiary,no,-7,no,yes,telephone,697,1,-1,0,unknown,0
1508,37,single,secondary,yes,375,no,no,unknown,223,2,-1,0,unknown,0
1509,42,divorced,secondary,no,936,no,no,cellular,931,1,-1,0,unknown,1
1510,45,married,secondary,no,1415,yes,no,cellular,483,1,116,1,failure,0
1511,34,single,secondary,no,0,no,no,cellular,63,2,-1,0,unknown,0
1512,27,single,secondary,no,3638,no,no,cellular,271,5,-1,0,unknown,0
1513,30,married,secondary,no,-99,yes,no,cellular,144,5,-1,0,unknown,0
1514,32,married,secondary,no,167,yes,yes,cellular,79,3,-1,0,unknown,0
1515,46,married,primary,no,19,yes,no,telephone,171,1,-1,0,unknown,0
1516,29,married,tertiary,no,242,yes,no,cellular,73,4,-1,0,unknown,0
1517,53,married,unknown,no,13,no,no,telephone,69,1,-1,0,unknown,0
1518,32,married,secondary,no,286,no,no,cellular,60,1,343,4,failure,0
1519,49,married,secondary,no,769,yes,no,unknown,257,1,-1,0,unknown,0
1520,35,married,tertiary,no,93,no,no,cellular,198,2,88,1,other,0
1521,38,married,secondary,no,1663,yes,no,cellular,217,3,327,1,failure,0
1522,39,married,primary,no,238,yes,yes,cellular,134,1,-1,0,unknown,0
1523,34,single,secondary,no,2178,yes,no,cellular,41,1,-1,0,unknown,0
1524,42,married,primary,no,792,yes,yes,cellular,611,2,175,12,other,0
1525,35,single,unknown,no,871,yes,no,unknown,216,3,-1,0,unknown,0
1526,60,married,secondary,no,1025,no,no,cellular,388,8,-1,0,unknown,0
1527,57,divorced,secondary,no,63,yes,no,unknown,242,1,-1,0,unknown,0
1528,31,single,secondary,no,16,no,no,cellular,387,1,-1,0,unknown,0
1529,29,single,secondary,no,417,no,no,cellular,90,1,-1,0,unknown,0
1530,41,married,secondary,no,3992,yes,no,telephone,281,2,-1,0,unknown,0
1531,46,married,primary,no,2749,yes,no,cellular,332,1,-1,0,unknown,0
1532,33,married,secondary,no,133,no,no,cellular,218,1,-1,0,unknown,1
1533,32,single,secondary,no,1721,yes,no,unknown,650,2,-1,0,unknown,0
1534,54,divorced,tertiary,no,2171,yes,yes,telephone,1034,1,-1,0,unknown,1
1535,37,married,secondary,no,4760,yes,no,cellular,182,2,169,2,failure,0
1536,32,single,secondary,no,2979,no,no,cellular,156,1,-1,0,unknown,0
1537,43,married,tertiary,no,690,yes,no,cellular,171,3,-1,0,unknown,0
1538,50,divorced,secondary,no,203,yes,no,telephone,265,1,127,4,other,0
1539,34,married,secondary,no,322,yes,no,cellular,10,3,-1,0,unknown,0
1540,31,divorced,secondary,no,1210,no,no,cellular,350,1,-1,0,unknown,0
1541,43,married,secondary,no,634,yes,no,cellular,65,1,131,1,failure,0
1542,49,married,secondary,no,273,no,no,cellular,58,1,-1,0,unknown,0
1543,22,single,unknown,no,47,no,no,cellular,69,3,-1,0,unknown,0
1544,35,married,tertiary,no,1100,no,yes,cellular,127,2,-1,0,unknown,0
1545,56,married,secondary,no,0,yes,no,telephone,154,2,-1,0,unknown,0
1546,53,married,secondary,no,0,no,no,telephone,36,4,-1,0,unknown,0
1547,54,married,tertiary,no,1544,no,yes,cellular,85,7,196,3,failure,0
1548,32,single,unknown,no,6145,yes,no,cellular,362,1,287,13,failure,0
1549,41,married,secondary,no,28,yes,no,cellular,49,1,-1,0,unknown,0
1550,40,married,secondary,no,1012,yes,no,cellular,410,1,-1,0,unknown,0
1551,33,married,primary,no,245,yes,yes,cellular,253,3,-1,0,unknown,0
1552,33,single,tertiary,no,1998,no,no,cellular,570,1,-1,0,unknown,0
1553,34,married,secondary,no,3990,yes,no,cellular,633,7,-1,0,unknown,0
1554,36,married,secondary,no,1328,yes,no,unknown,82,4,-1,0,unknown,0
1555,34,married,tertiary,no,412,yes,yes,cellular,164,1,-1,0,unknown,0
1556,55,married,primary,no,229,no,yes,unknown,175,3,-1,0,unknown,0
1557,28,single,tertiary,no,1562,no,no,cellular,659,4,-1,0,unknown,1
1558,29,single,secondary,no,3432,yes,no,cellular,139,2,-1,0,unknown,0
1559,31,single,secondary,no,144,yes,no,unknown,43,11,-1,0,unknown,0
1560,52,married,tertiary,no,1339,yes,no,cellular,343,5,-1,0,unknown,0
1561,54,married,unknown,no,386,no,yes,cellular,74,1,152,1,success,0
1562,43,married,primary,no,7727,yes,no,unknown,302,8,-1,0,unknown,0
1563,55,married,secondary,no,204,no,no,cellular,455,13,-1,0,unknown,0
1564,28,divorced,unknown,no,101,yes,no,unknown,126,4,-1,0,unknown,0
1565,45,divorced,secondary,no,728,yes,yes,cellular,107,1,-1,0,unknown,0
1566,45,married,primary,no,2418,yes,no,unknown,120,1,-1,0,unknown,0
1567,51,married,tertiary,no,2934,yes,no,cellular,727,4,-1,0,unknown,0
1568,42,single,secondary,no,0,yes,no,unknown,275,4,-1,0,unknown,0
1569,43,single,unknown,no,181,no,no,telephone,41,1,-1,0,unknown,0
1570,34,married,tertiary,no,176,no,no,cellular,61,4,-1,0,unknown,0
1571,36,married,primary,no,49,yes,no,cellular,232,2,365,5,other,0
1572,37,married,secondary,no,2023,yes,no,cellular,214,1,-1,0,unknown,0
1573,50,married,secondary,no,372,yes,no,telephone,21,1,-1,0,unknown,0
1574,42,divorced,unknown,no,7702,no,no,cellular,138,2,-1,0,unknown,1
1575,34,single,primary,no,464,yes,no,cellular,173,1,299,2,other,0
1576,48,married,secondary,no,117,yes,no,cellular,635,1,-1,0,unknown,0
1577,47,married,secondary,no,104,yes,yes,cellular,77,2,-1,0,unknown,0
1578,40,married,tertiary,no,1041,yes,no,unknown,73,1,-1,0,unknown,0
1579,37,married,tertiary,no,539,no,no,cellular,540,2,115,3,failure,0
1580,38,married,primary,no,0,yes,no,unknown,179,2,-1,0,unknown,0
1581,29,single,tertiary,no,406,yes,no,cellular,119,1,-1,0,unknown,0
1582,46,married,primary,no,2558,yes,no,telephone,107,1,167,1,other,0
1583,26,married,secondary,no,484,yes,no,unknown,48,2,-1,0,unknown,0
1584,30,single,tertiary,no,3516,yes,no,unknown,447,4,-1,0,unknown,0
1585,42,married,secondary,no,5639,yes,no,cellular,430,2,-1,0,unknown,0
1586,42,single,tertiary,no,100,no,no,cellular,64,2,-1,0,unknown,0
1587,31,single,secondary,no,1306,yes,no,unknown,217,5,-1,0,unknown,0
1588,37,single,tertiary,no,815,yes,no,cellular,77,1,-1,0,unknown,0
1589,26,married,secondary,no,245,yes,no,unknown,16,11,-1,0,unknown,0
1590,54,married,unknown,no,191,no,no,cellular,753,2,-1,0,unknown,0
1591,70,married,secondary,no,2815,no,no,cellular,125,2,182,1,failure,0
1592,29,single,secondary,no,3672,yes,yes,unknown,1210,1,-1,0,unknown,0
1593,50,married,secondary,no,1572,yes,no,cellular,185,1,-1,0,unknown,0
1594,60,divorced,secondary,no,385,yes,no,cellular,80,1,-1,0,unknown,0
1595,32,single,secondary,no,29,no,no,cellular,156,2,-1,0,unknown,0
1596,32,married,secondary,no,84,no,yes,cellular,403,3,-1,0,unknown,0
1597,34,single,tertiary,no,876,yes,no,cellular,145,2,-1,0,unknown,0
1598,48,single,primary,no,1499,yes,no,cellular,17,7,-1,0,unknown,0
1599,25,married,tertiary,no,0,yes,no,cellular,160,1,-1,0,unknown,0
1600,32,married,secondary,no,6217,yes,yes,cellular,486,2,181,2,failure,0
1601,32,married,primary,no,329,yes,no,cellular,321,1,-1,0,unknown,0
1602,47,divorced,secondary,no,162,yes,no,unknown,203,4,-1,0,unknown,0
1603,32,married,unknown,no,14533,no,no,cellular,646,3,198,2,success,0
1604,49,single,tertiary,no,151,yes,no,cellular,97,3,-1,0,unknown,1
1605,53,married,secondary,no,-2,yes,yes,cellular,144,2,-1,0,unknown,0
1606,41,single,unknown,no,4684,no,no,unknown,30,6,-1,0,unknown,0
1607,47,divorced,tertiary,no,1149,no,yes,cellular,82,2,-1,0,unknown,0
1608,35,married,primary,no,11,yes,no,unknown,326,4,-1,0,unknown,0
1609,33,single,secondary,no,8004,no,no,cellular,414,3,-1,0,unknown,0
1610,49,married,primary,no,1019,yes,no,cellular,285,5,-1,0,unknown,0
1611,46,divorced,tertiary,no,1297,no,no,cellular,716,3,-1,0,unknown,1
1612,29,divorced,tertiary,no,415,yes,yes,unknown,449,4,-1,0,unknown,0
1613,58,married,primary,no,671,yes,no,unknown,16,3,-1,0,unknown,0
1614,40,single,secondary,no,2378,yes,no,unknown,65,1,-1,0,unknown,0
1615,34,married,tertiary,no,417,yes,no,cellular,138,1,-1,0,unknown,0
1616,60,married,primary,no,71,no,no,cellular,121,3,-1,0,unknown,0
1617,43,married,tertiary,no,1188,no,no,cellular,140,2,-1,0,unknown,0
1618,50,married,primary,no,8139,yes,no,cellular,256,6,-1,0,unknown,0
1619,33,married,secondary,no,249,yes,no,cellular,61,4,-1,0,unknown,0
1620,37,married,primary,no,689,yes,no,cellular,367,2,-1,0,unknown,0
1621,55,married,secondary,no,203,yes,no,telephone,9,5,174,12,other,0
1622,45,single,primary,yes,-183,no,yes,cellular,395,4,-1,0,unknown,0
1623,47,married,primary,no,3451,no,yes,cellular,125,2,-1,0,unknown,0
1624,58,married,secondary,no,116,no,no,unknown,580,3,-1,0,unknown,0
1625,36,married,secondary,no,1746,yes,no,cellular,15,1,316,1,failure,0
1626,55,married,secondary,no,0,yes,no,unknown,119,2,-1,0,unknown,0
1627,31,married,secondary,no,897,yes,no,unknown,26,2,-1,0,unknown,0
1628,38,married,secondary,no,821,yes,yes,cellular,224,2,180,1,failure,0
1629,42,married,secondary,no,130,yes,no,unknown,285,1,-1,0,unknown,0
1630,32,divorced,tertiary,no,1,yes,no,unknown,399,4,-1,0,unknown,0
1631,39,married,secondary,no,8,no,no,cellular,88,3,-1,0,unknown,0
1632,41,married,secondary,no,55,yes,no,cellular,185,4,-1,0,unknown,0
1633,59,married,primary,no,699,no,no,cellular,98,1,154,6,failure,0
1634,42,divorced,secondary,no,759,no,no,cellular,97,1,169,3,failure,0
1635,33,married,secondary,no,687,yes,no,cellular,72,2,370,1,failure,0
1636,53,married,secondary,no,4968,no,no,cellular,109,1,87,2,failure,0
1637,43,married,primary,no,1211,yes,no,unknown,208,3,-1,0,unknown,0
1638,39,single,tertiary,no,426,no,no,unknown,1029,1,-1,0,unknown,1
1639,27,single,secondary,no,376,yes,yes,cellular,273,1,-1,0,unknown,0
1640,39,married,tertiary,no,12,yes,no,unknown,130,1,-1,0,unknown,0
1641,27,single,secondary,no,23,no,no,cellular,590,2,-1,0,unknown,0
1642,33,married,secondary,no,353,yes,no,cellular,107,2,-1,0,unknown,0
1643,29,divorced,secondary,no,330,yes,no,unknown,88,2,-1,0,unknown,0
1644,33,divorced,tertiary,no,0,no,no,cellular,305,2,-1,0,unknown,0
1645,41,married,secondary,no,353,no,no,cellular,90,2,-1,0,unknown,0
1646,38,single,tertiary,no,2273,yes,no,cellular,222,1,-1,0,unknown,0
1647,30,married,tertiary,no,0,yes,no,cellular,127,1,-1,0,unknown,0
